site_name,long_name,lon,coord_datum,alt,alt_datum,site_type,dvqcoefs.c,COMID,VPU,Source,ndays,nyears,Azimuth,tree_height,Width,PAR_sum,Stream_PAR_sum,ann_GPP_C,ann_ER_C,Wtemp_mean,Wtemp_cv,Wtemp_skew,Wtemp_kurt,Wtemp_amp,Wtemp_phase,Wtemp_ar1,Disch_mean,Disch_cv,Disch_skew,Disch_kurt,Disch_amp,Disch_phase,Disch_ar1,PAR_mean,PAR_cv,PAR_skew,PAR_kurt,PAR_amp,PAR_phase,PAR_ar1,LAI_mean,LAI_cv,LAI_skew,LAI_kurt,LAI_amp,LAI_phase,LAI_ar1,MOD_ann_NPP,lat,dvqcoefs.f,dvqcoefs.a,dvqcoefs.b,dvqcoefs.k,dvqcoefs.m,struct.canal_flag,struct.dam_flag,struct.npdes_flag,slope_calc,HYRIV_ID,HydroATLAS_near_dist_m,HydroATLAS_dis_m3_pyr,HydroATLAS_run_mm_cyr,HydroATLAS_ria_ha_csu,HydroATLAS_ele_mt_cav,HydroATLAS_ele_mt_cmn,HydroATLAS_ele_mt_cmx,HydroATLAS_slp_dg_cav,HydroATLAS_slp_dg_uav,HydroATLAS_sgr_dk_rav,HydroATLAS_tmp_dc_cyr,HydroATLAS_tmp_dc_uyr,HydroATLAS_tmp_dc_c01,HydroATLAS_tmp_dc_c02,HydroATLAS_tmp_dc_c03,HydroATLAS_tmp_dc_c04,HydroATLAS_tmp_dc_c05,HydroATLAS_tmp_dc_c06,HydroATLAS_tmp_dc_c07,HydroATLAS_tmp_dc_c08,HydroATLAS_tmp_dc_c09,HydroATLAS_tmp_dc_c10,HydroATLAS_tmp_dc_c11,HydroATLAS_tmp_dc_c12,HydroATLAS_pre_mm_cyr,HydroATLAS_pre_mm_uyr,HydroATLAS_pre_mm_c01,HydroATLAS_pre_mm_c02,HydroATLAS_pre_mm_c03,HydroATLAS_pre_mm_c04,HydroATLAS_pre_mm_c05,HydroATLAS_pre_mm_c06,HydroATLAS_pre_mm_c07,HydroATLAS_pre_mm_c08,HydroATLAS_pre_mm_c09,HydroATLAS_pre_mm_c10,HydroATLAS_pre_mm_c11,HydroATLAS_pre_mm_c12,HydroATLAS_ari_ix_cav,HydroATLAS_ari_ix_uav,HydroATLAS_glc_cl_cmj,HydroATLAS_wet_pc_cg2,HydroATLAS_wet_pc_ug2,HydroATLAS_for_pc_cse,HydroATLAS_for_pc_use,HydroATLAS_crp_pc_cse,HydroATLAS_crp_pc_use,HydroATLAS_ppd_pk_cav,HydroATLAS_ppd_pk_uav,HydroATLAS_rdd_mk_cav,HydroATLAS_rdd_mk_uav,HydroATLAS_hdi_ix_cav,HydroATLAS_urb_pc_cse,HydroATLAS_urb_pc_use,NHD_GNIS_NAME,NHD_FTYPE,NHD_FCODE,NHD_QE_MA,NHD_VE_MA,NHD_near_dist_m,IGBP_LC_Type1Class2018,IGBP_LU_category,US_state,region,reach_proportion,NHD_STREAMORDE,NHD_HYDROSEQ,NHD_STARTFLAG,NHD_REACHCODE,NHD_AREASQKM,NHD_TOTDASQKM,NHD_LENGTHKM,NHD_SLOPE,NHD_SLOPELENKM,NHD_TIDAL,NHD_MAXELEVSMO,NHD_MINELEVSMO,NHD_AREASQKM_corr,NHD_TOTDASQKM_corr,areal_corr_factor,ElevWs,PrecipWs,TminWs,TmaxWs,TmeanWs,RunoffWs,PctImp2006Ws,PctImp2008Ws,PctImp2011Ws,PctImp2001Ws,PctImp2013Ws,PctImp2019Ws,PctImp2016Ws,PctImp2004Ws,PctOw2011Ws,PctIce2011Ws,PctUrbOp2011Ws,PctUrbLo2011Ws,PctUrbMd2011Ws,PctUrbHi2011Ws,PctBl2011Ws,PctDecid2011Ws,PctConif2011Ws,PctMxFst2011Ws,PctShrb2011Ws,PctGrs2011Ws,PctHay2011Ws,PctCrop2011Ws,PctWdWet2011Ws,PctHbWet2011Ws,PctOw2016Ws,PctIce2016Ws,PctUrbOp2016Ws,PctUrbLo2016Ws,PctUrbMd2016Ws,PctUrbHi2016Ws,PctBl2016Ws,PctDecid2016Ws,PctConif2016Ws,PctMxFst2016Ws,PctShrb2016Ws,PctGrs2016Ws,PctHay2016Ws,PctCrop2016Ws,PctWdWet2016Ws,PctHbWet2016Ws,HUDen2010Ws,PopDen2010Ws,SN_2008Ws,NO3_2008Ws,InorgNWetDep_2008Ws,NH4_2008Ws,DamNIDStorWs,DamNrmStorWs,NABD_NIDStorWs,NABD_NrmStorWs,DamDensWs,SuperfundDensWs,NPDESDensWs,TRIDensWs,RdDensWs,NABD_DensWs,PctCarbResidWs,PctNonCarbResidWs,PctAlkIntruVolWs,PctSilicicWs,PctExtruVolWs,PctColluvSedWs,PctGlacTilClayWs,PctGlacTilLoamWs,PctGlacTilCrsWs,PctGlacLakeCrsWs,PctGlacLakeFineWs,PctHydricWs,PctEolCrsWs,PctEolFineWs,PctSalLakeWs,PctAlluvCoastWs,PctCoastCrsWs,PctWaterWs,CBNFWs,FertWs,ManureWs,WtDepWs,OmWs,PermWs,RckDepWs,BFIWs,HydrlCondWs,NWs,Al2O3Ws,CaOWs,Fe2O3Ws,K2OWs,MgOWs,Na2OWs,P2O5Ws,SWs,SiO2Ws,precip_runoff_ratio
nwis_02244040,"ST. JOHNS R AT BUFFALO BLUFF NEAR SATSUMA, FL",-81.683138,NAD83,NA,NA,ST,0.296269327639238,16665219,03S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5963582,0.514269156136945,64.9076766187071,0.0757308438630548,0.0520016644202179,0.41,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ArtificialPath,55800,3.329,NA,141.3110889,5,forested,Florida,FL,0.137668,6,270003879,0,03080103000057,2.3427,15055.2594,1.09,1e-5,1.09,1,33,33,0.32251,15053.239210000002,0.9998658149988435,17.2806,1297.2964492859228,8.391861827383472,27.878366678140374,21.85954159061564,241.9497,3.99,4.22,4.33,3.67,4.4,4.75,4.56,3.83,8.18,0,8.12,5.21,2.52,0.58,0.24,0.15,17.92,0.62,4,1.57,15.36,1.5,25.99,8.02,8.44,0,8.07,5.28,2.74,0.65,0.23,0.1,18.26,0.6,3.54,1.61,15.21,1.49,26.61,7.18,63.2695,143.6783,404.421,7.9872,2.5439,0.9524,45359.3291,19335.4388,60851.0139,25220.0734,0.0012,0.0041,0.0019,0.0123,2.4525,8e-4,3.01,3.57,0,0,0,0,0,0,0,0,0,12.68,0,0,0,32.1,43.1,5.54,0.2267,6.8133,2.5468,62.1058,6.7574,29.132,147.3599,52.4588,16.0366,0.6158,11.4364,7.0086,4.3708,2.1253,1.896,1.2769,0.2757,0.1653,58.8855,5.361843595118832
nwis_02245260,"DEEP CREEK AT SPUDS, FL",-81.4867442,NAD83,NA,NA,ST,0.529338839369986,16663809,03S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.72969147,0.534320182912273,10.6270046895228,0.185679817087727,0.177768728849154,0.28,0,95,95,0.001627875,70807300,93.27817205,1.641,279,4.745,11,3,22,6,6,13,208,208,131,142,172,203,237,263,273,272,259,222,177,143,1295,1297,74,87,93,63,90,152,163,174,173,97,60,69,90,90,16,38,38,22,83,15,5,32.285,16.663,355,204,892,0,0,Deep Creek,StreamRiver,46006,47.677,NA,26.64455687,8,grassland,Florida,FL,0.595615,3,270011824,0,03080103000244,1.6173,129.8214,2.026,1e-5,2.026,1,91,91,0.96329,129.16739,0.9949622327289646,6.1008,1320.647509483059,7.122609184060564,26.839899085022893,20.98335220588967,296,1.73,1.77,1.79,1.65,1.82,1.93,1.84,1.68,0.31,0,11.32,2.83,0.35,0.02,0.03,1.62,21.64,8.2,6.73,4.89,7.48,16.87,16.96,0.76,0.19,0,11.23,2.83,0.44,0.03,0.02,0.93,25.57,8.38,6.15,2.33,7.05,17.13,17.39,0.33,10.4553,25.1089,430.7612,8.1771,2.6632,1.0517,0,0,0,0,0,0,0,0,3.0815,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,90.05,8.54,0,0.2369,24.902,0.6789,11.6591,6.2673,27.1891,151.2908,36.6994,33.2754,0.3631,13.733,1.9179,5.8469,2.4945,1.4289,1.2327,0.224,0.1319,64.0897,4.461646991496821
nwis_02264000,"CYPRESS CREEK AT VINELAND, FL",-81.5195173,NAD83,96.2,NGVD29,ST,2.029194331,21478144,03S,USGS (Powell Center),1237,4,212.343405013924,17.5,4.73964,14.787178900137,4.165447920375587,89.47093591743622,-1639.5177114172948,21.5,0.11,-0.16,0.02,1.28,209.057137462776,0.875,0.25,0.62,0.42,0.14,0.47,280.8718703726502,0.984,40.49,0.18,-0,0.08,1.07,165.6136409036803,0.417,2.08,0.15,0.03,0,1.28,166.86519797031818,0.967,837.175,28.39056323,0.54916391,3.814947978,0.21083609,0.129177757055852,0.24,50,95,95,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,grassland,Florida,FL,0,1,270041990,1,03090101004425,0.8181,0.8181,0.318,0.00418238,0.318,0,3062,2929,0,0,0,31.2194,1244.392171628163,9.300000190737077,28.22059555390539,22.464633649945,196,10.74,10.98,11.33,10.47,11.33,11.87,11.62,10.73,1.32,0,34.1,9.46,5.17,3.85,0,0,2.97,0,0.99,1.21,2.53,0,34.76,3.63,1.21,0,33.88,9.24,5.28,4.18,0,0,2.86,0,0.22,2.2,2.42,0,34.98,3.52,76.8683,157.6261,370.6691,7.4341,2.3792,0.9021,0,0,0,0,0,0,0,0,3.6347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,24.5271,7.6206,28.4691,146.7216,42.7316,12.4346,0.8498,12.247,1.243,3.405,2.2551,1.2812,1.6723,0.1337,0.0265,68.2108,6.3489396511640965
nwis_02264100,"BONNET CREEK NEAR VINELAND, FL",-81.5206284,NAD83,NA,NA,ST,0.63527233233681,21477692,03S,USGS (Powell Center),600,2,173.14248012255754,9,19.84248,14.8168963382328,11.616264243325285,327.6860026518414,-881.3386505446019,24.15,0.1,-0.14,-0.01,1.32,198.1674877645486,0.848,0.89,0.54,0.44,0.21,0.74,248.73037432564666,0.831,40.59,0.19,-0.02,0.09,1,164.29243953801188,0.424,1.03,0.14,0.01,-0.02,1.37,174.24107734148743,0.932,641.95,28.32528785,0.468638027332026,12.2360272938396,0.161361972667974,0.128646987767105,0.37,0,95,95,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bonnet Creek,CanalDitch,33600,40.374,1.00221,56.58445949,13,urban,Florida,FL,0.48888199999999993,2,270021464,0,03090101005020,45.5202,165.7647,9.251,5.9453e-4,9.251,0,2596,2046,22.25401,142.49851,0.8596432774891156,30.3512,1244.9286448405494,9.308910835516688,28.204987114220103,22.46000733886146,196,12.94,14.1,14.57,11.47,15.12,17.23,16.39,12.35,17.25,0,17.21,15.11,10.08,2.38,0.15,0,1.94,0.23,0.68,0.4,4.04,0.36,27.46,2.71,17.25,0,16.53,15.69,11.86,2.9,0.08,0,1.66,0.2,0.56,0.42,2.99,0.09,27.29,2.49,145.5883,289.7939,370.3868,7.4248,2.3751,0.8995,0,0,0,0,0,0,0.006,0,4.8003,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,37.15,60.42,0,0.0436,3.6666,0.1671,72.7596,8.1987,31.1292,146.0327,44.3424,21.4725,0.6836,12.7783,1.5369,4.3863,2.2978,1.3398,1.4755,0.174,0.0794,66.607,6.351676759390558
nwis_02266200,"WHITTENHORSE CREEK NEAR VINELAND, FL",-81.6164632,NAD83,7.23,NGVD29,ST,0.986633314207073,21477644,03S,USGS (Powell Center),1185,4,53.37077333248393,16.900000000000002,2.8194,14.853760524124198,5.955266455653646,35.112679885614455,-1086.7740320637554,22.11,0.11,-0.14,0.02,1.27,206.75401542628413,0.881,0.21,0.55,0.4,0.2,0.49,290.0908184488083,0.979,40.67,0.19,-0.02,0.08,1.07,166.601285500561,0.424,1.32,0.19,0.02,-0.03,1.36,180.55229630467062,0.947,658.625,28.38500749,0.521693519594584,8.9357290425754,0.188306480405416,0.113426422154315,0.29,95,95,95,0.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,StreamRiver,46003,5.817,0.81552,8.878781114,10,grassland,Florida,FL,0.24538300000000002,1,270042023,1,03090101004415,36.4185,36.4185,1.701,9.171e-4,1.701,0,2995,2839,8.93648,8.93648,0.24538297843129175,35.2333,1245.7511196861485,9.297956427801804,28.17516042802422,22.42305726753985,195.849,6.33,7.01,7.64,5.22,7.85,10.74,8.22,5.59,3.34,0,7.74,6.32,6.8,0.75,1.59,0,8.87,0.04,2.6,1.11,16.01,4.6,35.6,4.62,3.62,0,9.04,6.56,7.35,0.85,1.52,0,8.06,0.03,2.06,1.92,14.55,4.53,35.74,4.16,48.7064,90.6734,357.9357,7.2027,2.3059,0.8756,0,0,0,0,0,0,0,0.0549,3.1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.91,65.09,0,0.201,15.5207,1.5098,102.8002,10.9309,33.3211,144.5968,45.3782,12.2949,0.8523,12.2326,1.2343,3.4552,2.2547,1.2777,1.6727,0.133,0.0257,68.261,6.360773451414858
nwis_02266300,"REEDY CREEK NEAR VINELAND, FL",-81.579796,NAD83,66.37,NGVD29,ST,0.671494964410784,21478176,03S,USGS (Powell Center),248,1,202.01102783201202,21,10.34796,15.7173586835832,5.877310394736412,56.906377945350556,-1209.0037537217945,22.67,0.1,-0.13,0.03,1.29,204.13892801620915,0.78,1.55,0.51,0.55,0.34,0.48,292.6521123644634,0.756,42.94,0.18,-0.02,0.07,1.13,168.50890110524153,0.271,2.12,0.18,0.07,-0.08,1.4,174.3101791010885,0.821,818,28.33278738,0.536697176409565,13.2914111753444,0.183302823590435,0.112043365767856,0.28,50,95,95,0.002,70822247,6.119533863,3.162,385,2.711,34,29,38,6,7,7,222,220,154,163,191,218,246,268,276,277,268,235,196,165,1226,1243,61,79,85,43,94,176,183,177,151,66,56,55,80,81,13,38,35,13,18,3,9,1.62,239.496,1416,2193,892,0,27,Reedy Creek,Connector,33400,41.714,0.68266,41.16523895,9,grassland,Florida,FL,0.808132,3,270014234,0,03090101000083,0.7254,202.3632,0.142,1e-5,0.142,0,2349,2349,0.58622,202.22402,0.9993122267289705,33.2334,1247.058169851606,9.297949009261405,28.172324245159782,22.406716931879462,195.6246,6.96,7.86,8.18,5.66,8.46,12.39,10.04,6.23,6.85,0,9.21,6.08,6.05,1.91,1,0,4.89,0.09,1.53,1.47,19.19,5.17,31.87,4.7,6.88,0,11.02,7.3,7.77,2.2,0.9,0,4.12,0.05,1.15,1.6,16.41,4.48,31.87,4.25,51.0354,95.8751,359.9466,7.2346,2.3148,0.8776,0,0,0,0,0,0,0,0.0148,2.8877,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,49.43,50.41,0,0.2331,16.5185,2.3307,87.4309,13.1044,32.1581,143.2278,45.4,18.909,0.7266,12.64,1.437,4.1313,2.2923,1.3205,1.5325,0.1614,0.0626,67.0745,6.374751283077926
nwis_02266495,"REEDY CREEK AT S-40, NEAR LOUGHMAN, FL",-81.5439622,NAD83,NA,NA,ST,NA,21478164,03S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.27584517,NA,NA,NA,NA,NA,NA,NA,NA,0.002,70822759,20.81899556,4.425,380,0.76,30,26,34,8,7,19,222,221,156,165,192,219,246,269,276,276,269,236,197,166,1212,1238,59,79,83,41,96,172,182,177,148,65,56,54,78,81,4,38,36,100,24,5,8,68.226,222.516,1496,1998,892,0,27,Reedy Creek,StreamRiver,46006,80.42,1.07109,12.01827912,4,forested,Florida,FL,0.018165000000000098,3,270011527,0,03090101008534,4.2075,475.5276,2.154,2.8319e-4,2.154,0,2046,1985,0.07643,471.39653,0.9913126598750525,31.8428,1237.4938815746318,9.306188676318667,28.21428817273023,22.463374018302112,195.803,9.61,10.75,11.24,8.17,11.62,14.76,13.03,8.89,9.37,0,12.32,10.08,8.47,1.93,0.63,0,3.42,0.14,1.19,1.14,11.99,2.71,33.08,3.55,9.41,0,13.1,10.96,10.18,2.31,0.56,0,2.99,0.11,0.94,1.05,10.15,2.18,32.91,3.14,113.2739,173.1527,364.2995,7.3192,2.3431,0.8894,90268.3756,12969.5942,0,0,0.0021,0,0.0021,0.0105,3.7415,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,45.34,53.75,0,0.1416,9.1871,1.6526,79.0485,12.2976,31.6985,144.9738,45.3033,19.811,0.7128,12.6854,1.484,4.2183,2.2923,1.3285,1.5124,0.167,0.07,66.9029,6.320096635774895
nwis_02304000,HILLSBOROUGH R AT FOWLER AV NEAR TEMPLE TERRACE FL,-82.3637032,NAD83,-0.9,NAVD88,ST,NA,16906571,03S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.05446224,NA,NA,NA,NA,NA,NA,NA,NA,0.007882139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hillsborough River,StreamRiver,46006,327.365,NA,59.34753551,13,urban,Florida,FL,0.008604999999999974,5,270009629,0,03100205000490,12.6846,1537.182,5.986,1.0357e-4,5.986,1,574,512,0.10915,1524.60655,0.9918191534899575,25.8123,1340.0967685590633,9.244718257203868,28.38963498826015,22.352227857037832,140.8409,8.48,9,9.25,7.43,9.56,10.37,9.95,7.99,1.76,0,15.43,8.59,6.26,1.68,0.16,0.1,7.71,0.52,1.58,0.94,20.86,2.06,28.89,3.46,1.95,0,15.44,8.83,6.9,1.9,0.16,0.06,7.62,0.49,1.43,1.08,20,2.07,29.42,2.64,132.1168,296.9326,323.5485,6.6529,2.1346,0.8166,19443.6663,16211.4808,11315.0567,8833.1426,0.0085,0.0124,0.0033,0.0319,3.4321,0.0033,14.97,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,73.85,0,0.2073,16.0019,6.8447,48.4634,2.5332,26.585,149.3477,38.3268,43.911,0.4729,10.1294,9.7427,3.9102,1.8634,3.1958,1.0585,1.3847,0.1253,52.6604,9.514968794995369
nwis_02319302,"MADISON BLUE SPRING NR BLUE SPRINGS, FL",-83.2443097,NAD83,48,NGVD29,SP,0.369813252,166758629,03S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.48049106,0.48217817,36.36419162,0.12782183,0.0743607211073842,0.39,NA,NA,NA,0.004392077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Withlacoochee River,StreamRiver,46006,1967.511,1.14772,82.59706249,8,grassland,Florida,FL,0.512617,6,270006021,0,03110203000084,76.4676,5659.0614,10.288,1e-5,10.288,0,1558,1558,39.19859,5621.79239,0.9934142771449697,73.9511,1260.15937251475,3.9041076265238015,25.726926447736357,19.37574823140364,332.5582,1.82,1.89,1.93,1.67,1.98,2.12,2.02,1.74,1.32,0,4.81,2.28,0.83,0.37,0.04,0.35,21.34,2.51,1.1,2.19,1.38,36.55,23.83,1.09,1.41,0,4.76,2.31,0.93,0.4,0.03,0.22,20.73,2.36,1.42,2.78,1.38,36.39,23.77,1.1,15.1578,36.5439,336.3861,5.8565,2.3163,1.2777,11541.9105,5688.9261,9916.9234,4917.094,0.0336,0.0018,9e-4,0.0076,1.8193,0.0276,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.24,0,0,4.797,30.8111,1.0158,94.5757,0.659,12.2272,152.3857,42.578,5.4504,0.551,11.2735,1.4223,12.438,2.0167,1.262,0.8159,0.1374,0.0526,66.3278,3.7892897318867793
nwis_02319520,"FALMOUTH SPRING AT FALMOUTH, FL",-83.1351374,NAD83,45,NGVD29,SP,NA,2230475,03S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.36132999,NA,NA,NA,NA,NA,NA,NA,NA,0.014334075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,grassland,Florida,FL,0,7,270005626,0,03110205000241,296.5446,17165.5713,13.584,1e-5,13.584,0,1558,1558,0,16869.0267,0.9827244549676013,61.8775,1257.177584678781,3.900345341048968,25.974484821493853,19.486506516673227,295.1972,1.24,1.28,1.3,1.15,1.34,1.42,1.37,1.19,0.98,0,3.59,1.7,0.5,0.21,0.17,0.6,25.1,1.52,3.23,4.56,1.94,20.02,33.61,2.26,1.09,0,3.54,1.72,0.58,0.23,0.16,0.3,24.15,1.41,3.6,5.18,2.18,20.07,34.07,1.74,8.1785,19.5568,345.555,6.2331,2.3015,1.1489,77510.0278,65835.4603,57157.2792,51150.9887,0.0219,0.0012,6e-4,0.0054,1.5961,0.0172,5.79,0,0,0,0,0,0,0,0,0,0,13.8,0,0,0,79.51,0.9,0,2.6822,17.4748,1.3771,68.6268,1.9251,15.6887,152.2332,40.2051,6.4191,0.6613,10.7429,2.8567,12.1443,1.9554,1.6191,0.906,0.3457,0.1656,58.6521,4.2587720502727695
nwis_02319950,"BLUE SPRINGS NEAR DELL,FL",-83.2259712,NAD83,25,NGVD29,SP,NA,2230493,03S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.126055,NA,NA,NA,NA,NA,NA,NA,NA,0.006979745,70801141,147.3573011,186.341,388,76.968,26,15,45,7,5,8,199,193,113,128,164,197,233,262,273,271,255,207,163,125,1373,1284,106,106,111,81,92,150,192,192,129,54,65,94,90,87,4,12,33,65,63,11,22,11.622,18.708,243,302,892,0,1,Suwannee River,ArtificialPath,55800,6880.444,2.06247,98.36779128,4,forested,Florida,FL,0.268574,7,270005534,0,03110205000024,157.9221,17626.8366,7.809,1.8824e-4,7.809,0,1055,908,42.41377,17511.328269999998,0.9934470187350576,61.0172,1259.298651647513,3.9233368625335503,25.9936767487566,19.50241813892996,299.0504,1.23,1.27,1.3,1.15,1.33,1.42,1.37,1.19,0.97,0,3.62,1.71,0.5,0.21,0.17,0.6,25.28,1.52,3.33,4.76,2.12,19.64,33.32,2.27,1.08,0,3.57,1.72,0.57,0.22,0.16,0.29,24.21,1.4,3.76,5.42,2.35,19.72,33.78,1.75,8.092,19.4017,346.3271,6.252,2.3038,1.1465,75498.5125,64125.2506,55661.5672,49812.4516,0.0214,0.0012,6e-4,0.0052,1.6092,0.0167,7.81,0,0,0,0,0,0,0,0,0,0,13.62,0,0,0,77.69,0.88,0,2.6329,17.1277,1.6307,69.568,1.9139,15.8271,152.2179,40.5785,7.0353,0.6549,10.779,2.9314,11.9616,1.9601,1.6429,0.911,0.3421,0.1649,58.6387,4.210991363487603
nwis_02320250,TROY SPRING NEAR BRANFORD FLA,-82.997352,NAD83,15,NGVD29,SP,0.302347107,2229745,03S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0060603,0.487079811,62.93978884,0.092920189,0.052549537859437,0.42,NA,NA,NA,4.61442e-4,70802750,21.03253701,192.858,371,31.32,17,9,27,3,5,9,201,193,116,131,167,199,234,263,272,272,256,210,164,129,1257,1286,96,95,99,72,86,141,177,180,117,49,57,88,82,87,4,2,32,48,62,25,22,6.809,19.016,242,303,892,0,1,Suwannee River,ArtificialPath,55800,7106.304,1.41831,128.2784315,4,forested,Florida,FL,0.755422,7,270005443,0,03110205000024,3.6396,18402.8166,2.989,1e-5,2.989,0,908,908,2.74943,18401.92643,0.99995162860015685,59.4599,1262.2529270200864,3.964373149686216,26.033907705231968,19.53468164258571,305.399,1.23,1.27,1.3,1.14,1.33,1.41,1.36,1.18,0.95,0,3.65,1.72,0.49,0.2,0.17,0.62,25.47,1.53,3.5,4.99,2.97,19.26,32.25,2.22,1.06,0,3.61,1.73,0.57,0.22,0.16,0.3,24.36,1.41,3.99,5.64,3.17,19.4,32.7,1.7,8.0668,19.2746,347.7223,6.2883,2.3075,1.1408,72315.0142,61421.3214,53314.5209,47712.0412,0.0205,0.0011,6e-4,0.0051,1.6288,0.016,10.15,0.9,0,0,0,0,0,0,0,0,0,13.06,0,0,0,74.93,0.96,0,2.6015,16.8005,2.5885,71.6854,1.8689,15.9505,152.169,41.0657,7.7772,0.6423,10.755,3.2952,11.6429,1.9542,1.7331,0.9121,0.3367,0.1631,58.2362,4.133127243442469
